"ID";"Name";"StationCapacity";"BikeParkingSlotsAmount";"global_id";"Longitude_WGS84";"Latitude_WGS84";"AdmArea";"District";"Location";"ClarificationOfLocation";"DepartmentalAffiliation";"OperOrgName";"OperOrgWebsite";"Photo";"geodata_center";"geoarea";
"695";"Пункт проката велосипедов № 405";"12";"";"1035338168";"37.59239";"55.7812396";"Центральный административный округ";"Тверской район";"ул. Новолесная, д.1/49";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"6b1155a2-6099-47b1-8bb2-0504ae462a2c";"01010000001D3D7E6FD3CB4240892BC2A8FFE34B40";"";
"696";"Пункт проката велосипедов № 413";"12";"";"1035338169";"37.6044645";"55.7896632";"Северо-Восточный административный округ";"район Марьина Роща";"ул. Новосущёвская, д.22, стр.8";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"b4bebed1-2550-4edf-8786-c337fee7fa16";"0101000000E78BBD175FCD4240676D09AF13E54B40";"";
"697";"Пункт проката велосипедов № 496";"9";"";"1035338170";"37.57239";"55.82531";"Северный административный округ";"Тимирязевский район";"Дмитровское ш., д.25";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"8798abec-bf16-4218-b27e-0288aa5f3c62";"01010000005A47551344C94240E88711C2A3E94B40";"";
"698";"Пункт проката велосипедов № 508";"12";"";"1035338171";"37.50749";"55.78931";"Северный административный округ";"Хорошёвский район";"ул. Зорге, д.21, стр.3 (МЦК Зорге)";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"26764ed8-6cb3-462e-8cb4-106f31dcc6ce";"01010000000586AC6EF5C04240F0332E1C08E54B40";"";
"699";"Пункт проката велосипедов № 514";"9";"";"1035338172";"37.47528";"55.77585";"Северо-Западный административный округ";"район Хорошёво-Мнёвники";"пр-т Маршала Жукова, д.28";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"173de1af-f811-4375-804b-e9681e3388dd";"0101000000B0389CF9D5BC4240014D840D4FE34B40";"";
"700";"Пункт проката велосипедов № 516";"9";"";"1035338173";"37.45492";"55.77961";"Северо-Западный административный округ";"район Хорошёво-Мнёвники";"пр-т Маршала Жукова, д.70, к.1 (перекрёсток с ул. Живописной)";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"d34d2c15-f3d5-4dc0-85f1-aea8786e6765";"0101000000EE258DD13ABA424039D1AE42CAE34B40";"";
"701";"Пункт проката велосипедов № 517";"12";"";"1035338174";"37.44567";"55.77971";"Северо-Западный административный округ";"район Хорошёво-Мнёвники";"ул. Таманская, остановка Водная станция Труд";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"318de6d8-53f5-4587-99f8-b57e5993c6d7";"01010000007767EDB60BB942409D2E8B89CDE34B40";"";
"702";"Пункт проката велосипедов № 518";"12";"";"1035338175";"37.45657";"55.78401";"Северо-Западный административный округ";"район Хорошёво-Мнёвники";"ул. Живописная, д.12, к.1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"fdd7df45-6a14-460b-a1c0-019b9cf11baf";"0101000000D82AC1E270BA424055DE8E705AE44B40";"";
"703";"Пункт проката велосипедов № 519";"9";"";"1035338176";"37.46338";"55.78494";"Северо-Западный административный округ";"район Хорошёво-Мнёвники";"ул. Генерала Глаголева, д.21";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"8799d47e-19cf-44a9-9bfe-7326ac21e20e";"01010000006CCF2C0950BB42403FA9F6E978E44B40";"";
"704";"Пункт проката велосипедов № 541";"12";"";"1035338177";"37.48143";"55.78257";"Северо-Западный административный округ";"район Хорошёво-Мнёвники";"ул. Народного Ополчения, д.28, к.1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"b4556dde-f157-403a-b8e8-f76f967b1483";"01010000001AA88C7F9FBD4240556AF6402BE44B40";"";
"705";"Пункт проката велосипедов № 544";"9";"";"1035338178";"37.50148";"55.78874";"Северо-Западный административный округ";"район Хорошёво-Мнёвники";"3-я Хорошевская ул., д.24, стр.1";"";"Департамент транспорта и развития дорожно-транспортной инфраструктуры города Москвы";"АО «СитиБайк»";"www.velobike.ru";"3d42ac56-a2ab-40b9-8b9b-2f9db5500fbb";"01010000008ECC237F30C042400586AC6EF5E44B40";"";
